epoch,loss,AUPR,AUROC
1,0.6938099265098572,0.644720913288378,0.6024843267408448
2,0.6808706223964691,0.688552682037317,0.6700434188701336
3,0.6688295602798462,0.7349082681613271,0.7425026594118727
4,0.6619284451007843,0.7569980534914824,0.7691600252756565
5,0.649921715259552,0.757610220368407,0.7623347532314925
6,0.6284258961677551,0.7716110680864985,0.7796344129617487
7,0.6136438250541687,0.7783977196614623,0.7799191818171936
8,0.5900803506374359,0.8041766441209044,0.8052646521181149
9,0.5644611716270447,0.8215790185152068,0.8163814115701117
10,0.5846707224845886,0.8092582623583753,0.8105033363699361
11,0.5358332693576813,0.8350614081769602,0.8349715079042589
12,0.5251214802265167,0.8409741441763172,0.845125481862993
13,0.5405441522598267,0.8413083382976296,0.8466531400966184
14,0.49980247020721436,0.8444144237211395,0.8523123334576617
15,0.4866277575492859,0.8557866182966298,0.865211821946656
16,0.49100373685359955,0.8498617392004112,0.8630973668862936
17,0.48569248616695404,0.8510688681910568,0.8651510790530268
18,0.4487598091363907,0.8618492736536301,0.8745392166252851
19,0.46580755710601807,0.8659794582644067,0.8789538981414434
20,0.43746471405029297,0.8747898950592589,0.8879490320999754
21,0.4413536638021469,0.8700125218912906,0.8846546272991148
22,0.44428493082523346,0.8783008340066908,0.8907035003767529
23,0.4260367453098297,0.8830018510249823,0.8977887275474715
24,0.4303604066371918,0.8759953897924753,0.8919779734553919
25,0.4103551059961319,0.8981670590488189,0.9069829661151861
26,0.4055029898881912,0.8949505012647503,0.906702495423173
27,0.3945026397705078,0.8983143085086338,0.9102811799206486
28,0.3992443382740021,0.9055986878609623,0.9135791647187159
29,0.37409235537052155,0.9079275996760123,0.9169582608561648
30,0.3851417899131775,0.9059301831529216,0.9134541803009055
31,0.37506723403930664,0.9130825755742803,0.9188481550089269
32,0.39230360090732574,0.9153988683082683,0.9173429306708459
33,0.396923765540123,0.9051392146525865,0.9071740576817379
34,0.3808232992887497,0.9183754757740629,0.9205682830253423
35,0.36534151434898376,0.9198336170687442,0.9234864240688961
36,0.36476895213127136,0.9184575411973125,0.9233104315679972
37,0.3606906831264496,0.9272508322736841,0.9300067204301075
38,0.351611390709877,0.9290607204927845,0.931035689599356
39,0.3297423720359802,0.9357356388069272,0.9372982905813626
40,0.3237804025411606,0.9384116973365124,0.9402969993996444
41,0.3329615145921707,0.9411095879004217,0.9417339490195586
42,0.3115251809358597,0.9409316558465473,0.9424143718259513
43,0.307140976190567,0.946692518418043,0.9476215521271621
44,0.32550691068172455,0.9463252966169599,0.9469175360447851
45,0.2963991314172745,0.953274239648989,0.9538098196520892
46,0.2897130995988846,0.9567831419878483,0.9564715909979512
47,0.29306134581565857,0.9566963722188914,0.956286242334996
48,0.28358958661556244,0.9580913228197574,0.9582084489849867
49,0.27730344235897064,0.9631971687024589,0.9628690878785584
50,0.26533468067646027,0.9649110468184905,0.9645902273826803
51,0.2686804234981537,0.9663777269944608,0.9658919393695068
52,0.30101926624774933,0.9592104019229221,0.9598588648401704
53,0.31077276170253754,0.9566774065261949,0.9569053759600626
54,0.27720320224761963,0.9604408885453906,0.9611146390821835
55,0.30045633018016815,0.9578096139366499,0.9592734657039711
56,0.25203604251146317,0.9649988498616427,0.9662666642678516
57,0.2676263898611069,0.9670879583128673,0.9669536953110534
58,0.2568743973970413,0.9673661451241249,0.9670730147285423
59,0.26612742245197296,0.9656268557220815,0.9663144605467608
60,0.25159353762865067,0.9598802280838067,0.9627127152301892
61,0.25952552258968353,0.9647998982560213,0.9664663101220978
62,0.23593399673700333,0.9760046415628714,0.975667181947587
63,0.2283635213971138,0.9704126268930509,0.9708754480700298
64,0.2281530499458313,0.974762665315948,0.9750308660461898
65,0.2228490263223648,0.9736534269963857,0.9745275900806492
66,0.2195768728852272,0.975726776537683,0.9765018433033686
67,0.20596680790185928,0.9758849193670897,0.9771476391100561
68,0.21424664556980133,0.9766848214918822,0.9770162614860208
69,0.215483658015728,0.9773607843262072,0.978142832844429
70,0.2229066863656044,0.977001927978715,0.9780242368255623
71,0.2234787866473198,0.9765881620430816,0.9772124865245724
72,0.2061435654759407,0.9803375555923941,0.9807294302742107
73,0.20336421579122543,0.9762650090262505,0.9773587605028207
74,0.20700252056121826,0.982237865091069,0.9823403463580731
75,0.19600850343704224,0.9822417832906866,0.9830867015575993
76,0.21996372193098068,0.9782871211346359,0.9787416298583582
