epoch,loss,AUPR,AUROC
1,0.692829817533493,0.4865064275971777,0.5379492809297982
2,0.6842427849769592,0.5615305010681586,0.6670768719156421
3,0.6697151064872742,0.6422659539845559,0.7707332716203223
4,0.6498161554336548,0.6174651946512772,0.7598622837109202
5,0.6280135810375214,0.6205056097705253,0.7615948541867932
6,0.6075693368911743,0.6336929348133855,0.7711174149817202
7,0.5927363336086273,0.6448040000377376,0.7808031823769744
8,0.5802632570266724,0.6576882223536635,0.7901523950099911
9,0.5708535611629486,0.6735504156717582,0.7954551159391634
10,0.5560455322265625,0.6921150826550541,0.8076151646264331
11,0.5496082603931427,0.6968343413411086,0.8075467777341417
12,0.5394263863563538,0.7101202203726146,0.8146799842491798
13,0.5367177724838257,0.7064456645500803,0.8131570722223522
14,0.537024050951004,0.6964783202684774,0.809891464595299
15,0.5357902348041534,0.6973297987839984,0.8089700863280467
16,0.5225387215614319,0.7166556567464559,0.8193662722157515
17,0.5214337706565857,0.7246301883025261,0.8198030167402777
18,0.5211079716682434,0.7136122501255227,0.8182922512472088
19,0.518268883228302,0.724317600356682,0.822514019338012
20,0.5147457420825958,0.7143299090665168,0.8215840689537521
21,0.5148710906505585,0.7237109715667418,0.8250000191346305
22,0.5111004710197449,0.7116194730652377,0.8228751887416964
23,0.5102666467428207,0.7170401705340855,0.8252980791401963
24,0.5071698576211929,0.7316733261902068,0.8283629606783356
25,0.5114677250385284,0.7160929499424844,0.8255198668274512
26,0.5046973526477814,0.7312031312080057,0.8294859701326974
27,0.5014437288045883,0.7312675053923283,0.8317327644429657
28,0.5031623095273972,0.7273374578529366,0.8307067080721235
29,0.495073527097702,0.7303107919090578,0.8350286034437379
30,0.4983866661787033,0.7260965161630013,0.833363755004297
31,0.4923001676797867,0.7303910643940585,0.8366279986768194
32,0.4945298880338669,0.7258850927573619,0.8343325103982236
33,0.49164992570877075,0.738642813939925,0.8384472960454324
34,0.4925845265388489,0.7312324437747324,0.8370001683349697
35,0.4908710718154907,0.7417954248963528,0.8399477625961752
36,0.4908866584300995,0.7328216063440407,0.8383992616928749
37,0.4895198792219162,0.7351452014402021,0.8384694448733787
38,0.4868661016225815,0.7314795839546537,0.840567355228081
39,0.4826795756816864,0.746672239081352,0.8440707881208741
40,0.48079198598861694,0.7430964797213034,0.8432866917341068
41,0.48265108466148376,0.7447660737688895,0.8433909829508448
42,0.46968336403369904,0.7576205578015416,0.8513157676545182
43,0.482003852725029,0.7381027615809135,0.8409301136951648
44,0.49568191170692444,0.7366573984423129,0.8358033906151555
45,0.47650744020938873,0.7522931403659845,0.850264198247013
46,0.4771421253681183,0.7578316150544868,0.8510641376371046
47,0.4826776087284088,0.7429035826743547,0.8438312504198586
48,0.47391168773174286,0.7531004007536133,0.8502099743833227
49,0.46897006034851074,0.7541700586966924,0.8531298611426863
50,0.46505580842494965,0.7608513733964463,0.854577076476182
51,0.4669848084449768,0.7571751128332914,0.8525158785223047
52,0.4623166024684906,0.7627656540816288,0.8569110766381614
