epoch,loss,AUPR,AUROC
1,0.6990426182746887,0.5702298511869318,0.5200444748372717
2,0.6942780911922455,0.5685176875504867,0.5437016591219465
3,0.6910626888275146,0.5873470223963162,0.5582933192339204
4,0.6912374198436737,0.5973164236593265,0.5778109692569176
5,0.6898811161518097,0.6176753827285499,0.6039093583037316
6,0.6869328916072845,0.6247409363323098,0.6058711830926377
7,0.6853655278682709,0.6232824892152626,0.6099742244185903
8,0.680790901184082,0.6487729119909871,0.6313090448133737
9,0.6733179092407227,0.6470780497530295,0.6358359909366542
10,0.6661584675312042,0.6642895705706595,0.6548512973438763
11,0.6615578830242157,0.6662230526377537,0.6583925080252403
12,0.6620490550994873,0.677668535731295,0.6690855106205077
13,0.6539903283119202,0.7082372780079427,0.6938154051646193
14,0.6439497172832489,0.7019000473424457,0.694524947798703
15,0.6407000720500946,0.6956308559648526,0.6913810994035985
16,0.6337351500988007,0.7175939381392674,0.7070405367676682
17,0.6315622627735138,0.7169931926611366,0.71215994254665
18,0.6229133903980255,0.7286462242602183,0.7192039538603724
19,0.621421754360199,0.7311971560665711,0.7207968402454774
20,0.6195149421691895,0.7327995192679446,0.7161483404718383
21,0.6117804944515228,0.746139833722763,0.7375901053538672
22,0.5975448191165924,0.7535308793385899,0.7489343550970816
23,0.5924058854579926,0.7576745716153586,0.7518500925816054
24,0.5860038697719574,0.7675307175786915,0.7612335833754489
25,0.584143340587616,0.7658532787693157,0.7636628813178228
26,0.5713334083557129,0.774814293100887,0.7778196269988714
27,0.5667597949504852,0.7820175141319681,0.7786378247020688
28,0.559132993221283,0.7930625585886264,0.7915094053402802
29,0.5506576895713806,0.793923973611397,0.7940248126869006
30,0.5524628460407257,0.7924651936239411,0.791788522471182
31,0.5442282259464264,0.7943661881659436,0.7975500694883133
32,0.5438795387744904,0.8010668942758536,0.7996222152542063
33,0.537961333990097,0.8020735007913549,0.8020199974232496
34,0.5354014933109283,0.8156377739710252,0.8119541511635182
35,0.5234171748161316,0.8222599311996034,0.8172509954129918
36,0.5286951065063477,0.823650854962032,0.8172931474918808
37,0.5038440227508545,0.8376591589489111,0.8291392959686654
38,0.5090270191431046,0.8350725949693671,0.8304525145927985
39,0.5099756866693497,0.8360392127424061,0.8260697723134436
40,0.51637202501297,0.8304968720976964,0.8240716097774439
41,0.49992577731609344,0.8438758861430249,0.8347511732170548
42,0.4975072592496872,0.8506894683992019,0.8388658349935918
43,0.501155436038971,0.852983229039598,0.8411716232227084
44,0.48844121396541595,0.8526318180408533,0.8419150406081011
45,0.4842042773962021,0.8673274919767496,0.8510993491983383
46,0.48719847202301025,0.8546740146508217,0.8444089569577308
47,0.4857395142316818,0.8593575537892613,0.8506397456726735
48,0.4747621715068817,0.8654896435657621,0.8535674885735991
49,0.47246062755584717,0.8716808849298587,0.8573554188204731
