epoch,loss,AUPR,AUROC
1,0.6936735808849335,0.4945006431278478,0.44583286441209335
2,0.6892116665840149,0.6549518152658363,0.6231450415046078
3,0.682586669921875,0.6931212347816624,0.6720130513736511
4,0.6738789975643158,0.6956148124100152,0.67233727869775
5,0.6679182052612305,0.6922859292663761,0.6582473649924668
6,0.6575726270675659,0.7014700263620774,0.6796356896412872
7,0.6535189747810364,0.7067178630459692,0.6994408616817107
8,0.6465862095355988,0.7056372543496467,0.6973597949818225
9,0.6351101696491241,0.7259877101099117,0.7124944866542888
10,0.6295780837535858,0.7245542840926837,0.7104136136591191
11,0.6244558990001678,0.7261149507531546,0.7123102646745524
12,0.6211806833744049,0.7355687050516568,0.7252573434627897
13,0.6091741025447845,0.7431856320654484,0.7227746671779538
14,0.6014875173568726,0.7496260902341788,0.7296300989470308
15,0.6021557152271271,0.7520326125034353,0.7354301546257458
16,0.5969203114509583,0.7526066844448074,0.7369003792287168
17,0.5923895537853241,0.7606439817497124,0.7466729641791492
18,0.5952490568161011,0.7586615258702203,0.7444995604099872
19,0.5766358971595764,0.7738868412526876,0.758541276673041
20,0.5724075436592102,0.787714926047455,0.7667361880696257
21,0.5701901614665985,0.7893357202486992,0.7678322702051211
22,0.5909426510334015,0.7773776059678943,0.7605551572975503
23,0.5954924523830414,0.7759687327802882,0.765004906691424
24,0.5619149208068848,0.7882110605920869,0.7740664778594579
25,0.5769306421279907,0.7967627234726404,0.783254132646905
26,0.5624815821647644,0.7933907565429025,0.7827315251376737
27,0.5676386654376984,0.7905732105459845,0.7776054007258549
28,0.5520085096359253,0.8038528450530501,0.7924686334757629
29,0.5487816631793976,0.8156098360548746,0.8040996783280734
30,0.5468670725822449,0.8073225712977643,0.7999593034168948
31,0.5303140878677368,0.8184890091586148,0.8101632741773084
32,0.5264501571655273,0.8302215280085471,0.8196464631623969
33,0.5185618698596954,0.8302217986807051,0.8235173023237131
34,0.5456426441669464,0.8192093390707488,0.8125619109542649
35,0.5273527801036835,0.8349599392302174,0.8236021366157404
36,0.5700332373380661,0.7814068641937635,0.7411267413145592
37,0.5474055409431458,0.8138125891590662,0.7987114747347048
38,0.5405740737915039,0.8206561332055986,0.8081213077336198
39,0.5364230871200562,0.8247841232677414,0.8147018840468713
40,0.5212739706039429,0.8341855988223406,0.8217620750982588
41,0.5208560228347778,0.824242590282144,0.8247633022020393
42,0.5034297853708267,0.8357875803684266,0.8313598552796084
43,0.5096097886562347,0.8438264744415276,0.8366370827721485
44,0.4966168850660324,0.8437771174225892,0.8403886657055969
45,0.49102815985679626,0.8548960926031131,0.8469222233216946
46,0.4850078374147415,0.853439039531068,0.8477679435995579
47,0.47183893620967865,0.8609768533532892,0.8557792715631654
48,0.48159395158290863,0.8640451457277929,0.8557320616853755
49,0.47887320816516876,0.8633339729850111,0.8564131725436777
50,0.4829537123441696,0.8556575631914037,0.8524320566062827
51,0.505590096116066,0.8544303270827089,0.8495009848224753
52,0.4708563983440399,0.864715127818743,0.8634211206371616
53,0.467039555311203,0.8608587677568398,0.8616227485551677
54,0.46118445694446564,0.8679897890124546,0.8665806687020319
55,0.45315854251384735,0.8741782555618597,0.8686256431852517
56,0.45913268625736237,0.8740176610134538,0.8709346445717825
57,0.4531360864639282,0.8798827698016022,0.8741286355074546
58,0.43656331300735474,0.8880230690315252,0.8809988236539256
59,0.4307002127170563,0.8898217016397583,0.8835072562130005
60,0.4313528537750244,0.896426158093073,0.8866210864197929
61,0.42925751209259033,0.8965080370593621,0.8869578084698955
62,0.4274929612874985,0.8948446528361533,0.8865774770643498
63,0.42987804114818573,0.8901656093153129,0.8826642774011195
64,0.4179106801748276,0.8973024581124632,0.8888101009196606
65,0.4106346517801285,0.899180302726191,0.8918967684555468
66,0.40703168511390686,0.908589791105839,0.9009877327537062
67,0.398257777094841,0.9092317778145567,0.9026526222090349
68,0.39482663571834564,0.9112489774116808,0.9038771635231122
69,0.3951617032289505,0.9066626829323323,0.9005112580473883
70,0.39729195833206177,0.9107216312301378,0.9011957862575465
71,0.40041103959083557,0.911181585435916,0.9016560796740896
72,0.3924716114997864,0.9163908794527601,0.9106110253574068
73,0.3711647242307663,0.9224524490116801,0.9155169388846116
74,0.38653992116451263,0.9210657700882183,0.9134106726777325
75,0.37494680285453796,0.9263616521071153,0.9195043249611293
76,0.3880523592233658,0.9182663813696524,0.9121033803074324
77,0.37776464223861694,0.9180338572913092,0.9111663740271551
78,0.38846760988235474,0.9085472439282676,0.8997865190386131
79,0.40427064895629883,0.9024785790236038,0.892174674287453
80,0.3744620829820633,0.9181924462462957,0.9126336983609237
81,0.37012529373168945,0.9235446325296321,0.9176715610460245
82,0.38435201346874237,0.9235080137181373,0.9170683651342646
83,0.3698752075433731,0.9232644955180921,0.9172507361146267
84,0.3569906949996948,0.9312564673771594,0.9248718643119809
85,0.3573368191719055,0.9304870266275149,0.9248319521131957
86,0.34347425401210785,0.933715319797128,0.9285607869200048
87,0.34861376881599426,0.9339718761614249,0.928429844588609
88,0.3451683074235916,0.9361183366278093,0.9299881141187375
89,0.34092651307582855,0.9371834435194726,0.9321409718655482
90,0.33692891895771027,0.9382130366331091,0.9338628157397216
91,0.3381238281726837,0.934964259481792,0.9306319583545317
92,0.331823468208313,0.9390960128086094,0.9331462699887842
93,0.340051993727684,0.9367406975963368,0.931449472600161
94,0.3418535441160202,0.9338671889822754,0.9257916993367227
95,0.3414057195186615,0.937017202827783,0.9293598220708044
96,0.32733727991580963,0.9424422258799687,0.9349272157729869
97,0.3314543217420578,0.9340532696782767,0.9300141577737143
98,0.3254408687353134,0.9426850110947299,0.936833183677362
99,0.3297041207551956,0.9409044464784115,0.9360282714362043
100,0.31630758941173553,0.9449830372729946,0.9403435689470206
